@relation emodb

@attribute energy numeric
@attribute power numeric
@attribute eia numeric
@attribute pia numeric
@attribute intensity numeric
@attribute pitchMin numeric
@attribute pitchMax numeric
@attribute pitchMean numeric
@attribute pitchStdev numeric
@attribute pitchAcMin numeric
@attribute pitchAcMax numeric
@attribute pitchAcQuantile numeric
@attribute pitchAcMean numeric
@attribute pitchAcStdev numeric
@attribute pitchAcMeanAbsoluteSlope numeric
@attribute pitchAcSlopeWithoutOctaveJumps numeric
@attribute pitchCcMin numeric
@attribute pitchCcMax numeric
@attribute pitchCcQuantile numeric
@attribute pitchCcMean numeric
@attribute pitchCcStdev numeric
@attribute pitchCcMeanAbsoluteSlope numeric
@attribute pitchCcSlopeWithoutOctaveJumps numeric
@attribute pitchSpiMin numeric
@attribute pitchSpiMax numeric
@attribute pitchSpiQuantile numeric
@attribute pitchSpiMean numeric
@attribute pitchSpiStdev numeric
@attribute pitchSpiMeanAbsoluteSlope numeric
@attribute pitchSpiSlopeWithoutOctaveJumps numeric
@attribute pitchShsMin numeric
@attribute pitchShsMax numeric
@attribute pitchShsQuantile numeric
@attribute pitchShsMean numeric
@attribute pitchShsStdev numeric
@attribute pitchShsMeanAbsoluteSlope numeric
@attribute pitchShsSlopeWithoutOctaveJumps numeric
@attribute ppccNumberOfPts numeric
@attribute ppccLowIndex numeric
@attribute ppccHighIndex numeric
@attribute ppccNearestIndex numeric
@attribute ppccNumberOfPeriods numeric
@attribute ppccMeanPeriod numeric
@attribute ppccStdevPeriod numeric
@attribute ppccJitterLocal numeric
@attribute ppccJitterLocalAbs numeric
@attribute ppccJitterRap numeric
@attribute ppccJitterPpq5 numeric
@attribute ppccJitterDdp numeric
@attribute pppNumberOfPts numeric
@attribute pppLowIndex numeric
@attribute pppHighIndex numeric
@attribute pppNearestIndex numeric
@attribute pppNumberOfPeriods numeric
@attribute pppMeanPeriod numeric
@attribute pppStdevPeriod numeric
@attribute pppJitterLocal numeric
@attribute pppJitterLocalAbs numeric
@attribute pppJitterRap numeric
@attribute pppJitterPpq5 numeric
@attribute pppJitterDdp numeric
@attribute harmCcMin numeric
@attribute harmCcMax numeric
@attribute harmCcMean numeric
@attribute harmCcStdev numeric
@attribute harmAcMin numeric
@attribute harmAcMax numeric
@attribute harmAcMean numeric
@attribute harmAcStdev numeric
@attribute harmGneSum numeric
@attribute harmGneMean numeric
@attribute harmGneStdev numeric
@attribute valueAtFreq numeric
@attribute valueInBin numeric
@attribute ltasMin numeric
@attribute freqOfMinimum numeric
@attribute ltasMax numeric
@attribute freqOfMaximum numeric
@attribute ltasMean numeric
@attribute ltasSlope numeric
@attribute localPeakHeight numeric
@attribute ltasStdev numeric
@attribute pcValueAtFreq numeric
@attribute pcValueInBin numeric
@attribute pcLtasMin numeric
@attribute pcFreqOfMinimum numeric
@attribute pcLtasMax numeric
@attribute pcFreqOfMaximum numeric
@attribute pcLtasMean numeric
@attribute pcLtasSlope numeric
@attribute pcLocalPeakHeight numeric
@attribute pcLtasStdev numeric
@attribute formantLpcMax numeric
@attribute formantLpcQuantile numeric
@attribute formantLpcMean numeric
@attribute formantLpcStd numeric
@attribute mfcc numeric
@attribute intensityMin numeric
@attribute intensityMax numeric
@attribute intensityQuantile numeric
@attribute intensityMean numeric
@attribute intensityStdev numeric
@attribute emotion? {anger,boredom,disgust,fear,happiness,sadness,neutral}

@data
0.027668,0.0124,0.000069,0.000031,74.913525,97.64426,330.034495,139.581532,28.569071,97.64426,330.034495,133.636166,139.581532,28.569071,596.69578,52.059726,95.627059,334.601723,132.793671,140.926362,32.860796,705.98806,64.844039,70.811268,125.851071,113.581158,106.124979,18.584673,180.33137,24.246448,55.05677,411.736794,130.415167,137.945879,45.893606,1016.082085,63.884892,178,35,36,36,166,0.007185,0.001332,0.037882,0.000272,0.013322,0.018706,0.039965,197,36,37,37,181,0.007164,0.001265,0.071486,0.000512,0.034719,0.031537,0.104158,-226.943738,40.315908,7.830075,5.364111,-226.399671,34.81276,5.82957,4.475901,797.450178,0.306594,0.392575,31.073247,25.698904,6.086508,7850,50.583165,150,35.882625,-12.930795,3.049468,41.526362,29.183124,12.252937,12.252937,4950,48.852762,50,37.95891,-14.136693,4.097807,42.160553,2631.229513,658.163869,804.07816,481.867355,-81.551938,46.129722,83.598386,71.587187,75.021147,7.820433,fear
0.055489,0.009967,0.000139,0.000025,73.965254,75.229134,597.853726,167.238812,79.112767,75.229134,597.853726,150.865023,167.238812,79.112767,454.622118,33.953937,76.420041,598.263762,151.531186,174.535016,93.098983,805.164239,46.093121,68.4836,120.615008,82.121432,91.316349,16.789631,122.531861,17.18005,54.789741,602.741323,141.055408,161.20059,87.2487,1359.634889,59.086169,429,30,31,30,409,0.006049,0.002329,0.035218,0.000213,0.013452,0.015272,0.040356,453,33,34,33,431,0.006215,0.002487,0.061675,0.000383,0.028154,0.028039,0.084463,-227.013131,44.814803,8.233854,5.774548,-226.490398,32.691285,5.821517,4.93546,837.30336,0.321916,0.411304,29.652378,27.745746,6.918306,7950,47.762869,450,34.934354,-12.713055,3.169593,39.848595,27.381362,9.825829,9.825829,4950,47.319915,450,36.388772,-13.298685,3.433374,40.408075,3149.397214,747.832812,859.89143,511.874787,64.758334,32.196997,86.266476,67.615907,74.014134,13.681129,disgust
0.031926,0.009663,0.00008,0.000024,73.83049,94.195401,242.981233,149.309712,25.120873,94.195401,242.981233,145.56783,149.309712,25.120873,367.13825,31.130794,76.267072,246.8494,145.328168,147.3904,25.480791,514.082402,49.207389,73.360934,352.571124,113.811382,160.716052,101.82833,207.064587,10.6192,69.761653,379.286259,142.038036,146.400869,35.974943,941.466373,47.207947,284,49,50,50,272,0.0067,0.001107,0.02657,0.000178,0.01085,0.01284,0.03255,294,49,50,50,278,0.006771,0.001188,0.049157,0.000333,0.02415,0.026284,0.07245,-227.988368,47.381182,9.428657,6.249974,-226.944404,41.52264,6.394632,4.757262,848.995755,0.326411,0.417562,32.989445,17.565386,-2.332858,7950,46.144234,350,34.79959,-10.643746,4.844876,38.893532,31.42247,4.39283,4.39283,4950,46.576265,350,36.494271,-11.053903,4.617671,39.684534,2015.97779,565.259921,701.695446,384.076764,-149.030254,31.35501,84.020759,68.195452,73.904836,12.921873,happiness
0.030914,0.010367,0.000077,0.000026,74.135758,91.820059,197.854456,148.736995,26.318818,91.820059,197.854456,150.826583,148.736995,26.318818,315.301918,34.625276,89.260324,203.553177,149.823461,147.878816,26.538718,413.731232,51.184609,71.732108,129.151425,103.857176,101.887924,15.115277,160.62445,21.84515,57.813979,485.054289,149.076271,151.280108,48.734504,1031.261088,52.624094,307,53,54,53,298,0.006736,0.001256,0.026673,0.00018,0.010446,0.014279,0.031337,314,54,55,54,304,0.006749,0.001314,0.035731,0.000241,0.016642,0.017938,0.049926,-227.30775,46.879508,11.387989,6.99758,-226.719261,40.637914,8.031609,5.633384,896.800756,0.344791,0.440972,33.5945,23.904809,1.604727,7750,46.063622,350,35.104858,-9.015964,5.327528,38.894223,33.738672,8.883157,8.883157,4950,45.239754,350,36.871424,-8.955572,5.406054,39.186482,2774.999981,566.52141,685.851967,397.438355,-200.764901,30.876493,83.660972,71.944148,74.227318,10.217677,neutral
0.041674,0.01497,0.000104,0.000037,75.731703,92.340728,282.562578,190.353556,51.138957,92.340728,282.562578,203.750994,190.353556,51.138957,454.482617,43.422871,91.714848,283.497143,202.674602,191.000414,48.846022,608.565905,58.246151,72.824971,420.735633,110.994202,148.893695,73.745265,977.591176,46.218932,51.092321,411.378056,200.598833,186.747101,54.710449,1054.904925,59.42158,371,50,51,51,363,0.005294,0.00161,0.02537,0.000134,0.009571,0.012558,0.028714,381,50,51,51,374,0.0053,0.001666,0.046395,0.000246,0.022841,0.024247,0.068523,-226.907248,43.765045,9.656315,5.505212,-226.686185,39.051655,6.232829,4.420018,851.084408,0.327214,0.418688,37.590284,19.49032,-0.259054,7950,47.424041,650,36.700803,-7.029501,2.414988,40.764072,39.033095,17.254574,13.177129,4750,47.222898,950,38.488336,-7.098382,2.435171,41.150165,2112.246551,644.396522,739.207907,369.962923,-78.446157,29.093732,86.483632,67.779855,75.832323,12.618099,anger
0.03125,0.011144,0.000078,0.000028,74.449943,91.198769,351.999238,260.046255,68.226536,91.198769,351.999238,280.869462,260.046255,68.226536,693.42156,42.776666,89.167293,593.793706,278.311941,258.441568,72.169922,1169.98232,62.037135,59.457065,370.810675,102.955596,143.516607,80.838351,941.261968,56.080233,52.093549,357.948943,248.548931,233.588802,73.878477,1399.243552,61.864503,431,75,76,75,418,0.003885,0.001291,0.024019,0.000093,0.007861,0.009896,0.023582,448,77,78,78,434,0.003919,0.001367,0.054742,0.000215,0.026847,0.027643,0.080541,-226.737398,40.315667,8.362852,5.438597,-226.464898,34.048039,5.665976,4.642245,862.881868,0.33175,0.424034,40.038469,21.359533,6.449026,7950,47.155567,650,35.419044,-6.872532,3.281171,39.474812,38.790885,13.885361,12.508763,4850,45.377289,950,36.542718,-6.489269,2.914642,38.75894,2655.486241,710.038316,808.781497,424.021729,53.115074,22.872557,83.528554,68.846984,74.54472,13.262304,anger
0.026999,0.010189,0.000067,0.000025,74.060681,93.018159,373.161544,206.920978,67.645869,93.018159,373.161544,208.807798,206.920978,67.645869,494.337024,42.580126,91.848885,373.725366,204.52029,198.211325,69.202905,684.211415,58.422951,65.037188,492.949781,113.439343,160.419605,107.257285,763.54808,39.079355,58.693965,371.858277,193.769599,187.100013,67.142986,814.167975,55.892198,314,54,55,54,306,0.00488,0.001706,0.02789,0.000136,0.01113,0.012888,0.033391,324,54,55,54,316,0.004924,0.001763,0.060202,0.000296,0.029809,0.031602,0.089426,-226.955534,42.150215,8.578199,5.542146,-226.29986,37.197747,6.035777,4.25136,847.10937,0.325686,0.417151,30.514845,20.319725,3.327706,7950,47.627679,650,35.029781,-8.701763,3.845347,39.131757,23.867359,12.733205,12.733205,4950,46.934396,650,36.566987,-9.070665,3.359233,39.48295,2689.500549,691.171682,789.177289,433.536713,49.830355,27.308037,87.127193,65.209978,74.156346,11.145743,anger
0.079814,0.020233,0.0002,0.000051,77.039974,86.992176,576.443753,157.569273,67.896825,86.992176,576.443753,138.968417,157.569273,67.896825,399.021535,33.042939,86.521421,245.373981,136.110996,149.96671,43.330069,387.627793,46.096694,66.660164,202.079723,102.130832,100.491001,18.858461,389.106126,51.360119,54.311794,240.383375,139.502963,150.748208,44.908557,403.261702,40.352631,483,89,90,90,463,0.006487,0.002047,0.02228,0.000145,0.009296,0.011173,0.027888,502,91,92,92,489,0.006421,0.002137,0.038714,0.000249,0.019437,0.020076,0.05831,-227.339244,51.835978,12.577183,6.914588,-227.034543,41.156869,9.15153,5.508857,876.768665,0.337089,0.430826,30.134879,21.834504,-1.612208,7950,49.792963,450,38.009074,-12.279815,3.279539,42.363666,30.342574,12.396656,12.396656,4950,48.861441,450,39.769775,-12.360833,3.203144,42.790608,2828.672221,614.143082,706.743529,387.945371,199.921549,38.129288,85.550375,73.793928,77.103392,9.401938,boredom
0.057694,0.009622,0.000144,0.000024,73.811889,90.705474,593.860905,124.636491,60.842708,90.705474,593.860905,113.033939,124.636491,60.842708,346.964002,33.011744,84.408645,616.517142,113.376225,125.319945,59.645997,652.514777,55.719046,72.742187,146.735961,104.247589,103.427441,17.790957,64.206541,7.452313,49.428028,239.94648,109.431601,108.97112,25.378689,948.821558,69.633531,384,43,44,43,363,0.008121,0.002051,0.037896,0.000308,0.015835,0.020003,0.047506,406,43,44,43,387,0.008041,0.002216,0.054297,0.000437,0.026257,0.026479,0.07877,-226.593534,45.886783,11.511468,6.503069,-226.614993,38.963391,8.798675,6.21335,821.267994,0.315751,0.403349,27.300199,19.683385,-5.775744,7950,50.051162,150,34.780989,-16.893008,1.499071,40.995832,26.835291,10.043061,10.043061,4950,49.097655,150,36.870987,-18.55573,2.30868,41.707524,3010.767194,606.198315,761.80643,438.298103,137.797663,41.590061,83.382531,69.947166,73.775173,10.922846,sadness
0.016125,0.006523,0.00004,0.000016,72.123917,76.105161,167.378434,130.685603,16.738291,76.105161,167.378434,130.871567,130.685603,16.738291,322.953043,35.205657,97.86854,495.388886,132.616112,139.093453,46.571353,961.749903,60.670614,70.797941,151.234854,111.238302,108.803924,23.971089,169.994752,21.35648,57.181922,451.660671,129.402879,138.209014,61.575591,1296.592925,57.985754,174,30,31,31,162,0.007593,0.000947,0.034456,0.000262,0.013575,0.016118,0.040726,186,33,34,34,171,0.00762,0.001014,0.048542,0.00037,0.022106,0.023989,0.066318,-227.363942,43.734672,9.885248,6.171126,-226.368168,37.303333,6.935705,4.254791,855.202642,0.328798,0.420589,29.060164,24.807828,0.277456,7750,45.506742,150,33.093017,-11.260746,6.34798,37.43307,26.12304,6.536296,4.649293,4850,43.973584,150,34.372531,-11.669392,6.626883,37.472849,2717.390866,572.971334,714.631873,439.901856,150.471687,-341.447679,83.219125,68.104479,72.207948,43.301163,fear
0.07618,0.014071,0.00019,0.000035,75.462714,90.322066,533.426069,118.117032,64.971152,90.322066,533.426069,105.643321,118.117032,64.971152,337.246916,26.681923,88.285761,534.951124,105.87982,118.78191,63.503659,495.515436,48.266665,96.854506,115.74525,103.538463,104.482709,4.830279,25.973026,4.28324,49.547933,411.67984,103.39187,104.863548,31.499804,902.61957,62.514869,298,8,9,9,280,0.008689,0.002118,0.040224,0.000349,0.022388,0.022139,0.067163,316,10,11,11,303,0.008489,0.002405,0.048898,0.000415,0.023984,0.024662,0.071953,-227.144733,43.860983,11.839782,7.571139,-226.579807,36.248046,9.051332,7.273336,843.544248,0.324315,0.414448,31.10192,22.14622,-4.561997,7950,51.221551,150,36.431814,-19.138269,1.667658,42.531439,30.312081,8.191177,8.191177,4950,51.381572,50,39.280789,-21.389609,2.575114,44.272934,2553.423896,581.123821,801.050885,515.201299,125.657022,34.77728,84.188901,70.534068,75.492781,12.101953,sadness
0.029768,0.012209,0.000074,0.000031,74.846183,87.651788,240.764546,187.19994,31.972274,87.651788,240.764546,198.676112,187.19994,31.972274,343.429929,35.182607,87.954572,241.051438,197.969374,187.180846,31.055214,442.038818,43.974178,70.510228,495.893045,110.069976,142.039384,86.178134,2645.377196,121.74458,63.855471,238.200867,192.880124,178.847565,35.276948,463.475336,41.438529,312,60,61,60,302,0.00536,0.001094,0.022523,0.000121,0.008322,0.009582,0.024966,322,65,66,65,313,0.005403,0.001148,0.041993,0.000227,0.020316,0.022283,0.060948,-227.428119,36.663181,8.27801,5.589456,-226.57145,40.771429,5.489919,3.819385,827.664749,0.31821,0.408929,34.925001,18.066482,1.707287,7950,45.151858,1350,35.815284,-3.23751,5.445218,38.71416,35.893859,12.385535,12.385535,4950,45.73109,1350,37.515732,-3.230985,5.235427,39.099945,2480.528514,554.094575,660.961283,319.165419,176.433353,28.119303,84.197251,70.484341,74.958488,12.630737,anger
0.02623,0.012918,0.000066,0.000032,75.091423,77.694269,229.369356,177.020621,32.642837,77.694269,229.369356,185.793956,177.020621,32.642837,582.783125,54.115656,81.232643,237.614197,185.371309,175.615772,33.388401,757.489265,75.396435,70.713496,150.797813,77.668985,86.006739,25.485472,178.920194,15.874825,59.79853,412.048047,181.72469,171.887635,41.398464,893.954768,64.7186,237,47,48,47,227,0.005677,0.001236,0.035282,0.0002,0.011019,0.016859,0.033057,252,51,52,51,242,0.005708,0.001249,0.055975,0.000319,0.025278,0.027467,0.075835,-226.713912,41.416773,9.72917,5.74705,-226.423582,36.012191,7.024514,4.161822,896.613538,0.344719,0.440556,37.566047,23.050549,6.911543,7950,47.735589,650,36.060523,-10.206933,5.047821,40.111232,36.78618,9.642795,9.642795,4950,46.711585,650,37.610994,-10.871523,5.294653,40.374807,2782.550033,580.99051,719.763803,475.064094,17.715367,33.417751,85.128334,70.649888,75.2229,10.816766,fear
0.048283,0.015988,0.000121,0.00004,76.017299,91.970754,200.144258,134.159237,24.487157,91.970754,200.144258,133.093179,134.159237,24.487157,230.040028,25.741725,91.40792,200.483996,132.274701,133.426823,24.735739,377.461819,44.856868,71.698409,128.524401,105.66636,104.014123,14.928529,434.135739,60.811259,52.809148,198.920774,128.871017,130.648875,28.250186,541.39513,40.326939,286,57,58,57,279,0.00747,0.001324,0.02085,0.000156,0.00921,0.011368,0.027629,296,61,62,61,287,0.007463,0.001347,0.036024,0.000269,0.017117,0.015229,0.05135,-226.50306,38.649763,14.07502,7.140784,-226.618615,29.745827,10.868448,5.823576,920.812937,0.354023,0.452167,33.438459,23.829328,-1.030053,7850,48.364729,550,36.986399,-13.04577,5.269562,41.665283,33.521612,15.588204,13.068633,4850,48.497127,350,39.018981,-13.289543,5.781326,42.299759,2894.883546,494.866059,641.595949,393.63514,-3.34778,36.789867,84.326657,74.199847,76.1044,11.947642,boredom
0.025594,0.01004,0.000064,0.000025,73.996557,164.349796,313.256752,263.140417,28.628299,164.349796,313.256752,268.484016,263.140417,28.628299,499.511771,34.230176,92.737131,313.978578,266.406226,259.110368,34.841356,676.951529,48.787465,75.26224,417.98732,279.235519,232.98425,104.442678,1675.441216,45.629745,72.111062,602.182263,263.270443,283.021898,103.745528,1326.188827,54.75016,471,66,67,66,463,0.003824,0.000473,0.015823,0.000061,0.005454,0.005852,0.016363,480,70,71,70,471,0.003822,0.000511,0.041117,0.000157,0.020067,0.019909,0.060202,-226.741487,48.832804,11.986536,6.947147,-226.471473,43.803031,8.482338,6.058161,883.266862,0.339587,0.434466,34.139898,17.7298,5.69981,7950,48.633241,550,34.965657,-5.537089,2.091428,39.497376,37.574598,16.905153,16.345074,4850,46.13373,550,36.427838,-4.756528,1.925202,38.244863,2453.971164,624.23762,747.69966,356.72454,-8.701599,21.707799,82.356843,68.400889,74.102321,15.175095,anger
0.012563,0.008048,0.000031,0.00002,73.036436,180.019823,366.168917,269.336602,37.263172,180.019823,366.168917,271.335356,269.336602,37.263172,596.129876,37.799804,178.7085,474.33809,265.61978,266.009334,43.910913,1333.802858,65.077588,83.186677,128.503317,104.398934,105.405855,13.239311,216.245089,35.442303,76.086836,411.55909,258.710784,253.810423,57.54823,1584.829189,56.779595,206,82,83,82,200,0.003734,0.000548,0.028166,0.000105,0.013354,0.015376,0.040062,217,87,88,87,209,0.003734,0.000612,0.06431,0.00024,0.035391,0.035442,0.106172,-227.170469,44.191022,8.909052,8.398918,-226.771153,25.087232,6.953148,6.86713,717.863326,0.275995,0.352442,31.531203,29.94011,9.951622,7950,48.167622,250,34.005536,-7.446021,-1.690884,39.083193,28.256867,15.499764,15.451805,4850,45.682402,350,33.847194,-10.692978,2.780997,38.424329,2530.584542,824.237805,889.371693,511.605976,1.441891,38.59311,82.831952,70.363578,73.199047,10.719292,fear
0.030885,0.016906,0.000077,0.000042,76.259813,83.019789,227.379029,179.71996,27.154861,83.019789,227.379029,184.433178,179.71996,27.154861,413.096844,39.911923,81.307112,559.532317,180.985009,177.7698,44.763468,1079.934516,69.270846,69.547299,103.114126,78.749954,80.882067,7.842255,276.740536,57.088649,50.815561,580.831537,177.960377,176.639126,69.790508,2358.78372,80.841372,146,46,47,46,138,0.005609,0.001027,0.034624,0.000194,0.010723,0.012956,0.03217,154,49,50,49,143,0.005601,0.001095,0.056761,0.000318,0.025925,0.028287,0.077775,-226.442682,30.825927,8.576931,8.331016,-226.091842,26.311593,6.173991,6.712002,695.706073,0.267476,0.341967,36.157951,31.148992,14.515203,7950,49.340767,150,37.228913,-12.8806,-4.754762,41.660008,36.8695,10.689199,10.689199,4950,51.375939,250,38.837138,-15.296408,-2.138628,43.685219,2245.798396,641.8698,868.224937,526.597286,-95.419105,43.027031,83.172491,70.916818,76.402645,11.166384,disgust
0.065263,0.028038,0.000163,0.00007,78.456835,83.491962,492.861686,229.783798,58.580305,83.491962,492.861686,226.760265,229.783798,58.580305,578.615164,33.269925,83.33528,598.340547,225.427694,230.704415,77.149283,1353.339112,49.150798,82.654316,115.710285,99.59797,99.920556,9.607964,647.902291,113.169357,52.709638,411.965726,204.494191,190.169264,68.78492,1921.892037,71.552463,223,88,89,88,213,0.004406,0.001328,0.033523,0.000148,0.014787,0.014209,0.044361,236,89,90,90,224,0.004451,0.001351,0.061387,0.000273,0.029982,0.029732,0.089946,-226.606998,38.913318,7.032063,7.04367,-226.069496,26.071786,5.063661,5.729571,732.57343,0.281651,0.359741,34.035677,30.104434,9.145607,7950,53.603207,250,39.425935,-13.103192,-1.929205,44.908912,31.935294,18.715386,17.40016,4850,51.087282,250,40.488259,-13.932133,-0.236645,44.589668,2330.65439,679.277152,881.497991,526.615889,-45.675977,44.258926,87.612128,74.221024,78.583395,10.181808,disgust
0.039352,0.020921,0.000098,0.000052,77.18529,191.18875,531.440435,341.535894,78.485018,191.18875,531.440435,337.615175,341.535894,78.485018,789.918667,37.560792,191.90218,562.969833,341.516412,343.116757,78.796191,1268.152069,50.291944,92.262595,345.793426,121.325413,145.983698,77.201131,943.227082,42.252458,94.014348,524.535628,330.106725,329.238314,89.966283,1060.954572,38.577208,381,119,120,120,375,0.002942,0.000722,0.012616,0.000037,0.003996,0.00498,0.011988,393,122,123,123,383,0.002954,0.000754,0.042539,0.000126,0.022937,0.024566,0.068812,-228.551549,49.26557,13.719555,7.374683,-227.895553,41.746828,10.475882,6.281641,798.641374,0.307052,0.392424,42.279343,22.000604,7.747771,7950,49.144053,1050,38.15439,-5.363426,-0.978483,41.843602,40.295213,15.158568,13.449516,4850,48.853414,1050,39.408953,-5.522089,-1.865322,42.089582,1964.613078,682.627686,799.862969,435.134544,24.388308,21.0978,86.494707,71.450091,77.318943,15.071074,happiness
0.064718,0.032277,0.000162,0.000081,79.06834,78.08027,262.712079,168.519466,35.836496,78.08027,262.712079,165.556086,168.519466,35.836496,413.503748,26.758363,67.203212,264.33593,163.946829,165.017066,38.559133,617.465282,36.935672,70.383735,166.002116,77.122521,82.743339,21.031373,252.575461,23.864243,56.495998,308.138526,157.029764,159.208596,45.948249,978.882787,63.694362,193,60,61,60,185,0.005865,0.001398,0.029838,0.000175,0.012718,0.011793,0.038154,203,63,64,63,194,0.005995,0.001629,0.050651,0.000304,0.024513,0.023433,0.07354,-226.081849,39.38022,11.620374,8.591317,-226.445502,28.814283,9.5104,7.640651,716.793076,0.275584,0.352091,32.445076,29.042322,8.03011,7950,55.709669,150,40.03744,-17.450076,-2.012953,46.694048,29.774177,20.224262,18.250679,4550,54.802621,150,41.470975,-22.217716,1.909097,47.319746,2785.913257,526.061106,727.985814,496.745727,171.814979,47.803008,86.145041,76.497732,79.202341,10.009256,boredom
0.053498,0.035298,0.000134,0.000088,79.456854,131.298614,557.198863,211.58561,60.630638,131.298614,557.198863,207.656859,211.58561,60.630638,972.978278,32.882773,79.881198,580.773163,206.643088,206.008424,68.408781,1290.834287,50.333295,74.050675,112.746612,83.524661,86.955957,8.783774,651.190622,124.566929,64.051073,444.482456,204.521787,194.284043,51.628899,1092.539175,47.34435,174,76,77,77,167,0.004772,0.001086,0.021324,0.000102,0.007097,0.00952,0.021292,189,82,83,83,180,0.004739,0.001141,0.038639,0.000183,0.016946,0.016626,0.050837,-226.562988,35.770109,12.654875,9.561077,-225.991293,40.306944,9.683716,8.419001,808.559512,0.310865,0.39693,36.712762,30.859061,5.717572,7950,56.502786,250,40.425954,-15.79506,-3.565293,47.148176,34.079967,16.39095,16.117781,3550,54.599278,250,41.789291,-20.107596,0.685343,46.707427,1829.22887,603.678684,744.877393,434.142166,24.270631,39.377059,86.237296,77.076862,79.631414,12.137324,neutral
0.023622,0.01,0.000059,0.000025,73.979395,165.426264,458.542456,308.095127,71.6817,165.426264,458.542456,292.504889,308.095127,71.6817,934.171672,47.235344,164.246016,459.99762,291.820403,306.121699,69.578608,956.818146,50.629329,74.384218,314.719563,153.239533,179.647207,80.578196,1206.896037,43.973403,52.824215,454.443896,288.322914,299.249712,86.18989,1437.016295,47.912838,383,63,64,64,377,0.003275,0.000801,0.023054,0.000076,0.008849,0.009814,0.026547,390,64,65,65,379,0.003302,0.000836,0.053697,0.000177,0.028254,0.029184,0.084763,-226.921975,36.272611,10.735109,8.130245,-226.85021,36.188617,7.695633,6.604832,795.185459,0.305723,0.390484,37.750655,25.338283,8.589381,7950,46.746567,1050,34.948495,-3.201047,-1.821571,39.022662,37.15325,12.421024,12.421024,4950,47.510109,1050,36.575517,-2.935405,-1.512437,39.905144,2141.242361,938.718068,932.123844,490.097871,40.813231,26.977398,86.969986,67.103759,74.088693,14.158856,anger
0.023566,0.016104,0.000059,0.00004,76.048637,166.983186,478.438663,196.020416,39.390504,166.983186,478.438663,187.256884,196.020416,39.390504,476.647478,25.488214,162.167745,498.644663,186.176972,200.795884,56.468829,587.398704,33.247393,72.529878,117.398162,78.678748,82.858847,11.398373,498.336377,83.918802,69.499148,533.968163,177.262302,180.308229,58.569394,1626.170629,52.208657,140,48,49,49,129,0.005157,0.000789,0.025337,0.000131,0.010393,0.013402,0.031179,154,55,56,56,142,0.005166,0.000895,0.066857,0.000345,0.03588,0.035963,0.107639,-227.93687,50.856721,10.077032,8.186515,-227.225988,44.950113,8.822109,6.343912,665.238633,0.255763,0.326808,27.555491,23.677994,15.641356,7950,51.078524,450,37.017737,-18.275087,0.901029,43.489736,21.682952,16.21425,12.462806,3550,52.660709,250,40.21247,-23.426753,-0.888545,45.752512,2214.532775,617.583565,784.986399,503.308135,88.774883,40.250218,87.662084,71.1118,76.240327,10.038039,fear
0.029153,0.013647,0.000073,0.000034,75.329727,70.379284,255.214264,199.834122,49.258256,70.379284,255.214264,215.87936,199.834122,49.258256,402.296586,28.080911,72.260854,257.058356,215.516353,196.295295,51.701859,642.526361,41.799883,104.581487,306.172231,272.972047,228.804088,81.644391,251.310973,7.614497,57.709323,342.411634,205.541408,184.647385,60.017605,1533.135567,65.943204,219,55,56,55,213,0.004978,0.001636,0.028942,0.000144,0.014017,0.013932,0.042051,227,56,57,56,219,0.005093,0.001749,0.057075,0.000291,0.030849,0.026381,0.092546,-226.523,31.026572,9.357794,7.567025,-226.026175,36.257866,7.34599,7.000563,705.639242,0.271295,0.346556,37.363555,22.133265,12.414939,7950,51.332362,250,36.298827,-12.748039,-5.750139,42.30761,36.730918,16.936006,15.161821,4150,48.552031,250,36.772527,-12.400071,-6.651364,40.790633,2085.18909,585.636845,845.270372,545.20319,108.926949,47.742296,82.746257,71.836584,75.458523,7.878164,disgust
0.031427,0.015148,0.000079,0.000038,75.782862,158.217829,473.70572,317.682081,76.81014,158.217829,473.70572,326.77411,317.682081,76.81014,621.693327,33.381279,111.129873,475.554475,317.681384,310.453502,82.031646,954.571505,45.199436,76.926927,269.819092,130.298008,134.49412,33.759565,764.934663,55.645622,64.664998,461.929994,288.085285,281.472327,100.077502,1252.586146,44.21131,393,106,107,106,388,0.003171,0.000852,0.018069,0.000057,0.006659,0.008249,0.019977,404,110,111,110,396,0.003182,0.00088,0.051146,0.000163,0.024658,0.026148,0.073975,-228.71677,57.038237,14.075417,8.75161,-226.988071,41.602922,10.775062,7.095308,788.702878,0.303231,0.387349,34.698902,21.260745,3.72285,7950,50.774725,350,36.751962,-9.135718,1.134879,41.864508,33.558665,18.595662,18.595662,4950,47.874604,650,38.093534,-8.628959,1.106587,41.09801,2536.628174,636.169902,753.494272,412.145637,37.080669,35.385235,85.651527,68.767072,75.907375,12.969428,happiness
