@relation 'emodb-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute pitchAcMeanAbsoluteSlope numeric
@attribute pitchAcSlopeWithoutOctaveJumps numeric
@attribute pitchCcStdev numeric
@attribute pitchCcSlopeWithoutOctaveJumps numeric
@attribute pitchSpiStdev numeric
@attribute pitchSpiSlopeWithoutOctaveJumps numeric
@attribute pitchShsMin numeric
@attribute pitchShsQuantile numeric
@attribute pitchShsMean numeric
@attribute pitchShsStdev numeric
@attribute pitchShsSlopeWithoutOctaveJumps numeric
@attribute ppccStdevPeriod numeric
@attribute ppccJitterRap numeric
@attribute pppJitterRap numeric
@attribute pppJitterPpq5 numeric
@attribute harmAcMean numeric
@attribute harmAcStdev numeric
@attribute harmGneStdev numeric
@attribute ltasMin numeric
@attribute freqOfMaximum numeric
@attribute ltasSlope numeric
@attribute pcValueAtFreq numeric
@attribute pcFreqOfMaximum numeric
@attribute pcLtasSlope numeric
@attribute formantLpcQuantile numeric
@attribute formantLpcMean numeric
@attribute intensityMin numeric
@attribute intensityQuantile numeric
@attribute emotion? {anger,boredom,disgust,fear,happiness,sadness,neutral}

@data
280.124913,44.224318,25.837136,69.996127,6.366305,32.870171,52.105328,85.542679,90.710575,22.898615,56.477804,0.001927,0.014518,0.026171,0.025142,8.75341,5.673105,0.381116,5.651038,50,-19.995301,30.012805,50,-20.606111,411.764171,593.043763,39.557305,75.21086,boredom
355.747088,27.53627,54.746528,37.307984,66.685544,45.693131,81.997437,184.395293,186.368034,60.347752,66.38245,0.001225,0.005207,0.023503,0.024617,5.219379,5.062702,0.384895,2.516954,1350,-2.670931,31.201863,1350,-2.491949,845.604831,904.004239,16.098703,60.678313,anger
1073.482096,51.875854,77.332137,71.721245,23.629684,95.151651,64.597994,123.077216,117.807763,25.19139,51.805849,0.002367,0.013164,0.030857,0.034727,5.075448,5.515118,0.394011,9.259136,150,-13.93591,32.235665,150,-16.97793,897.991462,976.81957,31.509992,73.476703,fear
404.845029,54.200329,17.684905,68.284676,19.444251,94.788345,70.783422,123.913686,131.161498,48.706517,66.624806,0.001015,0.01417,0.022963,0.026378,6.183221,5.505413,0.373071,10.417088,150,-14.665349,33.22992,150,-16.50207,817.700989,885.727725,33.108814,74.289145,fear
1050.23998,53.183371,136.725284,66.03616,28.222269,130.922325,62.076257,103.765626,122.313867,67.18972,65.312913,0.003685,0.015694,0.029921,0.032923,10.396813,6.38276,0.378308,-1.821046,150,-15.044999,32.246829,150,-16.795785,578.886726,765.475209,39.54143,71.922922,boredom
910.214572,41.448712,103.482923,64.770847,12.85911,53.055056,58.601252,101.498303,101.774789,18.635532,68.270197,0.003449,0.021799,0.031944,0.027156,6.584458,4.817628,0.458985,-7.170598,150,-11.789923,34.311551,150,-12.608575,631.529862,778.030176,33.932987,68.026235,neutral
931.238336,46.701048,53.117308,58.928205,89.900385,53.922055,88.761429,210.099907,215.854426,69.69216,63.13598,0.001144,0.010001,0.029467,0.033116,3.545024,3.595795,0.378224,14.007075,650,-5.967097,36.942245,650,-6.402062,758.76111,846.686091,15.041922,66.823661,anger
837.718195,45.339338,67.27858,50.853905,38.501482,47.171079,62.144061,146.987063,153.687595,63.26071,48.041005,0.001812,0.010533,0.025536,0.024969,9.02718,7.111646,0.387076,14.256561,350,-16.497301,34.418529,350,-17.253158,701.173857,886.630192,32.489114,74.317091,disgust
771.727561,55.346788,63.463369,67.710975,43.520515,64.717182,84.87427,214.353433,203.884334,66.912614,62.473808,0.001542,0.007447,0.031064,0.034279,8.325985,4.927497,0.376097,8.561725,550,-12.346141,35.783783,550,-13.082909,652.012502,797.043233,29.774194,68.071901,happiness
191.51968,31.568693,20.759733,41.81818,13.338314,157.256288,59.835278,111.8215,125.746758,74.578507,46.253315,0.001665,0.005847,0.016933,0.017808,11.617595,7.677863,0.372843,-0.561015,150,-20.986937,30.172776,150,-23.466728,424.530051,649.34608,33.351491,77.041254,boredom
250.613671,40.678883,14.753092,62.106656,18.193666,116.879035,71.611352,110.316675,110.374007,27.166904,47.535846,0.001264,0.0142,0.027472,0.029808,7.285644,6.770424,0.427027,-1.005711,250,-13.293861,23.253995,250,-18.289828,549.561761,769.249124,34.354141,68.565257,neutral
260.516467,25.311216,73.472655,53.329771,4.656497,17.771454,56.866983,103.362852,109.980011,53.338641,53.738073,0.001145,0.012658,0.027571,0.027662,11.728907,9.754207,0.383579,5.695176,150,-20.02925,19.730521,50,-24.888281,1041.041208,849.40166,39.651958,74.785005,sadness
714.647597,46.807228,62.050611,58.912855,76.965487,27.603504,79.010379,225.696007,223.673399,75.333584,65.586636,0.001014,0.011991,0.036214,0.039355,5.049707,3.778046,0.380143,6.521789,750,-6.189997,36.95415,750,-6.551117,860.137917,922.513128,20.705321,64.744271,anger
559.900682,65.785484,26.664843,80.880592,32.220487,57.058503,88.522477,160.685739,153.819017,26.100272,62.474618,0.001335,0.007943,0.02436,0.025699,7.12167,5.0597,0.406615,3.197549,150,-10.426055,32.371177,150,-10.790901,639.520044,786.896226,29.308968,70.142555,fear
588.967718,50.462827,49.140999,64.719686,63.777783,22.060612,60.065591,163.39099,159.804103,53.079821,85.616332,0.001893,0.010313,0.019526,0.023394,3.001236,4.320589,0.402334,2.137762,550,-7.399356,38.566198,550,-7.292082,715.85092,786.984694,16.047228,62.576359,happiness
239.026803,38.022764,11.312634,62.095117,15.772484,86.760876,55.216949,105.165812,103.714009,14.151774,52.647217,0.000998,0.013673,0.02249,0.024162,8.988935,6.252947,0.417236,-4.259157,150,-15.9033,20.997234,150,-21.668032,514.735337,701.96715,39.121271,73.384516,neutral
649.007407,43.403295,50.617961,49.058395,94.27838,42.20818,69.03966,221.459344,218.286336,83.009311,61.170724,0.000914,0.006144,0.02468,0.025114,8.139225,5.400153,0.39967,-0.151132,550,-6.556354,43.244552,550,-6.362225,786.588082,860.196113,19.824645,64.990658,anger
1379.240714,52.161602,77.736939,69.01011,35.650069,10.258561,52.543398,167.40445,168.83442,50.631227,58.626996,0.001585,0.010921,0.037714,0.040095,8.851043,4.993347,0.38216,5.858261,150,-14.279668,31.339996,50,-14.794423,733.612412,893.637809,31.04933,70.812643,fear
757.344459,54.898624,65.635714,70.495516,80.24145,35.6188,59.390048,193.629654,206.369245,79.956552,81.701682,0.001171,0.01191,0.032117,0.035906,7.068914,6.155103,0.368302,5.431656,550,-12.317554,32.912612,550,-12.9137,634.242171,849.408236,25.349727,68.222292,happiness
709.936034,53.590491,43.717679,62.885505,23.758872,16.162969,87.992869,232.98099,228.575916,52.743885,58.197514,0.00086,0.009023,0.026275,0.031578,7.352309,6.21068,0.378434,6.497663,550,-10.474293,37.530611,550,-10.940213,647.064364,812.745065,24.664351,69.373308,happiness
213.291039,34.237332,70.629998,62.237972,10.410417,24.913868,51.016422,105.212451,107.654275,39.819659,55.582558,0.001306,0.019355,0.030797,0.024344,9.363584,6.466959,0.413923,0.602125,150,-17.353471,32.137799,50,-19.411175,812.122436,831.39695,39.058666,73.938025,boredom
220.240284,34.853163,11.377794,54.390413,10.334427,3.875003,47.626213,105.419513,109.191642,48.193164,60.806632,0.000914,0.01363,0.023523,0.025472,7.735517,6.470641,0.392694,5.6431,150,-18.437611,28.564369,50,-19.622004,527.764982,835.155603,46.149545,73.792792,neutral
577.185545,22.096301,98.098934,41.428486,4.962039,8.264649,45.838556,99.419588,106.949645,63.698033,51.688104,0.003394,0.015382,0.032196,0.040042,8.36292,6.532351,0.393473,-1.1918,150,-16.61003,19.554159,50,-18.907438,1269.291225,1027.132809,34.378424,62.655993,sadness
467.949202,38.411404,30.969531,56.034902,61.697187,82.648692,59.840821,161.592563,170.121876,63.61868,59.593445,0.00106,0.010574,0.02489,0.026502,7.317956,5.854268,0.414268,-0.592422,450,-13.278066,34.148521,450,-13.965614,703.262784,821.194094,25.633354,66.435714,anger
584.737337,50.867953,30.471754,60.721328,38.218727,58.916318,55.932584,183.855256,182.781795,36.68991,57.10969,0.000919,0.005599,0.019972,0.020832,9.15908,4.943517,0.408919,7.600656,450,-11.409245,38.580312,450,-12.009085,525.790412,753.959942,24.800799,70.822151,fear
260.829809,35.914048,21.684624,47.196529,27.668971,149.928926,58.935733,122.710845,126.037102,36.190804,49.908652,0.001204,0.010277,0.016368,0.016552,12.024752,6.778565,0.34588,7.88451,150,-22.209169,17.802806,150,-25.152111,411.425578,650.05874,38.0329,73.977302,boredom
162.759228,27.046158,42.58395,61.048328,4.7948,6.821753,45.964895,100.250922,97.842007,14.596166,60.617011,0.000641,0.018904,0.035887,0.029073,10.014147,6.967861,0.347858,10.529909,150,-21.082243,24.691129,50,-28.406987,1183.528845,919.451754,47.260447,76.72811,sadness
769.771511,47.192452,46.312119,56.399912,57.77093,25.64257,81.532391,246.93173,236.341958,87.613834,79.195493,0.000769,0.005199,0.022981,0.026061,7.662119,5.307427,0.382535,1.15946,550,-7.807066,31.393184,550,-7.229292,675.202161,785.408518,13.694652,64.38663,anger
519.660719,54.846399,41.578955,70.547511,36.923186,63.668841,47.751421,141.922454,139.332525,32.918649,73.503342,0.001283,0.013618,0.028033,0.032167,6.640323,4.186566,0.378309,8.376927,150,-12.622887,35.170633,450,-13.296793,483.409063,814.074395,33.519599,72.791156,fear
474.288368,47.228334,32.918532,58.341501,34.190887,59.280979,63.899101,137.360304,147.049976,55.593984,70.366013,0.001486,0.011348,0.027202,0.027258,8.350531,5.054716,0.372937,5.153699,150,-13.80163,29.509975,150,-15.885539,864.374079,920.172393,28.689073,68.444239,disgust
622.288045,50.497979,57.345594,66.626896,34.164483,47.882002,67.656962,158.755928,168.318319,64.019363,69.451581,0.001674,0.010714,0.024526,0.027427,6.428343,4.542011,0.378763,4.506342,350,-11.83663,32.111956,550,-12.646577,557.758995,807.60888,27.415708,68.458483,happiness
308.094708,45.882025,22.184257,57.596756,20.708714,66.615124,58.848034,115.888748,115.974654,25.117942,56.06698,0.001517,0.012308,0.02481,0.027167,8.797686,6.334246,0.358087,14.956064,150,-18.798893,33.163313,150,-21.290252,504.960369,859.965929,39.763132,75.859964,boredom
413.237111,54.568884,19.895793,76.804786,20.5168,46.881521,53.073685,114.601236,115.976598,20.978606,60.070208,0.001432,0.017075,0.021908,0.024498,7.600138,5.920786,0.400068,8.523427,250,-19.981225,26.576438,250,-21.763736,399.633652,728.691693,40.15895,75.752067,neutral
670.929398,51.908194,47.788673,66.032214,53.39155,30.479146,60.535902,215.881886,194.156786,65.854417,79.375541,0.00124,0.010098,0.030593,0.034154,7.674897,4.358854,0.390651,2.549538,450,-7.418067,35.647824,450,-6.539392,581.441281,790.619928,23.340592,67.661386,anger
438.054865,51.120335,23.494857,68.513942,29.490197,78.600571,60.83725,144.267856,145.312086,26.921909,54.470756,0.001122,0.010861,0.027795,0.031295,7.468008,4.717629,0.387725,10.725397,150,-14.849187,28.344773,350,-14.796755,764.059245,856.767444,33.95249,72.583996,fear
677.659217,47.962851,59.099798,56.16871,32.927281,49.131518,73.610404,162.289672,162.544238,46.923252,53.708313,0.001759,0.00939,0.026633,0.029314,5.94419,4.881962,0.392623,12.217655,350,-11.1511,34.092466,350,-11.674729,645.961855,781.222007,-338.429605,73.071062,happiness
263.763185,43.876493,12.089972,56.201684,14.392154,45.016898,57.90484,103.989455,104.495325,18.260128,48.944194,0.001159,0.01411,0.019947,0.030425,7.825427,4.026066,0.45121,-0.047398,150,-12.471649,26.490803,150,-12.757545,534.588116,738.11584,30.918369,69.595051,neutral
474.482735,28.143934,62.245727,47.482975,4.677142,9.146975,53.633862,100.78702,99.680185,16.32145,54.769161,0.002965,0.012333,0.0211,0.0214,10.766174,7.335825,0.387925,2.116646,150,-17.93807,25.3789,50,-19.947704,659.806633,828.230753,33.862072,72.516596,sadness
502.495844,45.450651,38.552231,57.567414,71.308809,28.820649,84.382974,196.490254,194.667269,45.618051,54.459454,0.001204,0.007746,0.022255,0.025835,7.185019,4.814187,0.406684,4.125689,950,-7.195295,34.822196,950,-7.168754,667.797272,743.206192,27.142798,69.627701,anger
889.347706,61.99572,55.942543,80.314958,36.682431,24.850672,68.924371,154.95427,159.0579,51.794715,68.563173,0.001838,0.013773,0.030702,0.036163,6.96955,5.175034,0.400956,1.403309,50,-11.947118,33.965921,150,-10.933327,647.680261,761.980786,23.672461,67.881289,happiness
213.503194,34.438773,16.717928,58.718645,12.908358,55.40782,50.668649,105.962968,108.278365,28.087056,55.169649,0.001433,0.013147,0.019395,0.020232,11.797162,6.451679,0.439227,-2.305475,150,-15.113889,28.595747,150,-17.021254,532.617731,708.597489,41.086817,71.571145,boredom
266.546925,44.938905,10.965962,60.229282,11.168386,54.305544,67.008848,104.994656,103.810114,16.09416,46.453873,0.001055,0.013268,0.021182,0.023654,8.281731,4.863564,0.427979,-2.750464,150,-13.267328,25.937699,150,-13.799919,537.544689,690.613861,32.27545,70.313154,neutral
144.242547,23.620677,28.327626,37.396461,9.791822,21.43729,50.549166,103.417691,104.45949,34.503327,60.495046,0.000922,0.013753,0.022773,0.019783,10.924182,7.115746,0.407475,0.011929,150,-17.21797,29.745635,150,-18.26459,831.699035,888.627458,33.389736,65.190968,sadness
388.173359,40.066281,25.4928,55.267906,36.040152,36.134692,61.341154,156.647062,154.848688,51.33676,60.68988,0.00105,0.011347,0.022654,0.023951,5.631498,3.88315,0.408961,-0.259802,850,-7.829458,30.001391,850,-7.820384,688.992018,770.422038,22.377634,62.417389,anger
585.043028,42.917157,58.640455,55.423792,90.225273,42.908609,67.357086,211.718468,204.102656,76.231692,65.033155,0.001444,0.00837,0.025341,0.025596,8.388969,5.815084,0.396969,0.897626,850,-6.560016,39.509158,850,-6.374597,628.830285,766.822802,20.076335,64.472088,anger
551.012293,43.863792,36.064598,55.309501,36.683682,53.056858,50.639776,144.294294,138.713636,32.842999,59.472105,0.001496,0.010087,0.02783,0.028354,9.126502,5.105001,0.408203,8.057606,150,-14.58315,30.903361,150,-14.363783,543.968465,812.003411,25.88066,69.395257,fear
408.887057,48.454645,29.930033,61.193182,31.454217,31.880567,64.637677,146.465039,142.977698,46.535887,70.499451,0.001581,0.011551,0.026202,0.029984,7.996317,6.051196,0.403935,-0.914841,350,-10.885504,33.435702,350,-10.846537,520.528162,730.230358,28.387161,65.588225,happiness
399.380377,39.297459,37.09106,52.423078,15.809012,86.523674,50.852001,103.05653,103.511031,23.115238,57.120022,0.00218,0.014375,0.020738,0.020381,11.298413,7.249691,0.409374,4.310828,150,-19.915763,28.385971,150,-20.973967,375.718763,643.856171,39.8696,73.494335,boredom
303.547991,47.941662,17.493586,63.933002,14.405513,79.930328,51.280495,109.461331,108.691045,25.22073,66.409198,0.001464,0.012226,0.025666,0.026175,8.416205,5.199319,0.4363,3.208435,150,-14.53396,32.640097,250,-14.861933,428.875037,683.326172,38.823965,75.061868,neutral
277.177079,19.060886,20.907489,32.410636,4.452497,9.928291,53.805266,101.696393,99.71006,28.24202,56.7377,0.00169,0.014588,0.026136,0.029928,9.277682,6.908972,0.396699,2.761176,150,-19.54572,26.386732,150,-23.937098,929.268371,913.511917,37.585656,65.249634,sadness
585.436459,46.744016,59.583589,55.596982,52.100636,29.915571,66.539123,190.725675,190.552242,67.818597,56.64931,0.001541,0.006605,0.022363,0.023044,7.942202,5.26435,0.382068,3.450889,550,-8.368989,38.501411,950,-8.169685,573.08171,695.116737,18.899398,68.087811,anger
302.871017,35.448878,31.168228,47.626355,20.97396,66.504354,52.119394,111.875407,113.850845,30.178128,67.58256,0.001541,0.010642,0.023326,0.025019,9.825649,5.0624,0.365862,16.828386,150,-20.066623,27.24034,150,-21.149589,1001.078999,915.763307,35.607706,74.4084,fear
285.066598,30.211821,45.422474,37.372138,26.11426,61.553498,63.357249,126.374728,123.983239,29.662416,44.719004,0.001558,0.00815,0.020156,0.020232,11.176119,5.708804,0.377025,13.868463,150,-20.150739,28.503397,150,-20.984383,828.437778,880.438117,33.393849,73.753715,fear
428.796926,27.682902,53.120527,42.301549,9.579896,27.273751,55.539656,97.064922,104.840644,44.160229,56.650988,0.002371,0.009642,0.021413,0.020367,12.641444,7.464777,0.398783,6.11456,150,-21.271207,29.961668,50,-22.646051,545.380096,815.57783,35.487213,75.167581,boredom
171.784143,27.19163,15.854005,59.355999,15.921546,130.376225,56.645699,109.95213,108.732202,30.232741,52.001343,0.001245,0.011327,0.020308,0.019224,10.420471,5.768964,0.426811,0.216352,150,-16.614129,36.376093,150,-17.770711,387.456974,647.694768,35.209147,74.532058,neutral
116.781617,19.386628,48.906135,43.838241,7.178851,9.458726,47.594452,100.301869,96.06395,19.544541,65.005174,0.000744,0.014585,0.033619,0.030475,10.739886,7.449592,0.397731,11.388583,150,-21.242973,29.601689,50,-24.290107,1253.166414,985.929053,42.232364,73.968283,sadness
517.90336,43.783085,40.999102,53.437015,62.220889,55.445548,42.341027,202.366737,195.513076,60.058069,63.887132,0.001148,0.007693,0.022716,0.02525,7.17334,3.712329,0.397309,4.430637,850,-8.022922,37.376742,850,-7.788174,541.984732,700.841226,22.554832,66.247338,anger
311.208573,38.434194,23.0083,46.85082,36.395446,63.545696,72.687116,138.575051,150.61072,63.112977,63.876721,0.001159,0.01298,0.025152,0.027951,3.687248,4.63029,0.43472,-9.0638,650,-7.269714,35.548268,650,-7.244859,636.206065,717.922229,22.776466,65.919636,happiness
235.587948,33.723188,90.406479,64.824202,36.836325,69.207175,51.030785,125.185706,125.058814,44.978454,50.244518,0.001818,0.016717,0.020464,0.021695,5.91228,5.570713,0.39938,-5.72836,150,-15.088324,33.537083,350,-15.789644,599.196497,737.425505,-338.841513,71.977388,boredom
271.22987,37.319982,25.603865,52.161736,16.80892,61.530291,50.991985,126.670147,127.018536,40.869702,57.153802,0.001636,0.011488,0.015225,0.017886,6.994852,6.264195,0.45033,-7.223774,550,-10.680829,37.539906,350,-10.70351,647.867643,792.464057,36.523679,69.566819,neutral
242.719432,22.254906,28.125673,38.504054,30.065171,55.141115,57.191702,194.516236,201.216297,57.718916,32.186732,0.000704,0.006462,0.026089,0.026582,5.8404,5.917045,0.397837,2.896493,1350,-3.605243,31.106131,1350,-5.232097,857.055069,874.730618,19.802476,66.92602,anger
502.244899,49.255348,32.776764,62.993387,38.348293,55.038697,81.149933,171.842567,168.703463,46.719473,57.178899,0.001148,0.008975,0.02724,0.034721,4.06998,4.222555,0.381665,5.622317,350,-11.386908,37.814551,350,-12.215445,705.854313,830.889982,38.726729,73.389869,fear
360.567521,28.83728,37.897242,35.806268,12.958002,14.637114,55.92755,103.877416,116.740705,57.424326,61.02433,0.00199,0.014788,0.025939,0.025828,6.686223,5.034734,0.424257,6.176903,550,-14.399443,32.7827,550,-15.35541,638.093362,777.093655,35.781855,66.357333,disgust
316.189555,44.28039,21.324866,53.616557,25.410684,53.698267,55.582624,134.783797,133.342231,48.038721,58.095477,0.00155,0.011003,0.021306,0.022086,6.694216,5.413465,0.418647,3.366861,350,-13.433504,34.046413,350,-13.550242,604.472894,790.959582,-3.850249,74.201272,neutral
603.324582,48.759852,53.302168,54.012842,63.641019,65.485564,76.197437,222.236695,220.904938,72.550421,69.516694,0.001274,0.011767,0.027362,0.024963,5.158747,3.88456,0.43044,4.003091,950,-7.629258,38.766738,350,-8.263657,732.519776,781.769212,31.321538,68.902958,anger
444.084791,40.826726,32.909937,53.179018,94.535707,103.581058,69.792139,191.625306,181.594975,45.682418,53.850745,0.001075,0.01093,0.028332,0.029251,5.343515,3.094772,0.407069,4.401928,850,-6.623824,33.853912,950,-6.974163,718.12523,773.464229,17.394149,71.061725,anger
734.219426,57.183227,40.06736,73.9455,71.883154,69.820416,75.425616,224.386951,215.680143,47.237277,78.160073,0.000974,0.010678,0.029011,0.030018,4.755827,4.270524,0.431499,5.976943,550,-5.136941,42.176531,550,-5.088569,705.877343,784.219047,25.193247,70.930043,anger
376.682682,38.599648,32.362962,51.018139,32.261639,16.298042,64.484289,160.210316,162.997049,56.601319,67.256977,0.000932,0.011119,0.022278,0.023789,5.49072,5.105811,0.40303,7.131286,150,-9.6607,28.414089,350,-10.535291,677.019942,842.222028,35.946235,69.938707,fear
441.225177,28.486532,40.54502,40.702233,24.775352,18.782586,70.864014,138.344872,148.492874,50.123243,43.623741,0.001328,0.008988,0.016883,0.016453,10.663267,5.02872,0.442547,0.981258,550,-11.555351,31.729318,550,-12.001749,545.251805,721.869059,35.405058,71.084667,boredom
603.559433,38.382189,65.900215,61.122121,20.267417,18.632472,60.91562,137.056423,140.674966,46.352763,50.624825,0.001619,0.012795,0.019119,0.020163,8.67205,5.245564,0.435834,2.486198,550,-11.444411,35.139649,350,-11.508955,528.518912,737.697522,35.057571,70.654381,neutral
359.901428,29.677993,47.268423,51.62561,10.423162,28.568794,52.202387,108.22316,114.523072,41.495598,69.73114,0.001957,0.016503,0.025011,0.023823,7.406282,6.478152,0.417837,1.500032,150,-16.36595,28.732611,50,-18.287601,616.334939,812.83153,37.441031,69.057841,sadness
586.046546,44.171174,36.212688,60.255045,91.628946,68.730919,69.664998,229.692543,227.091642,61.365315,71.816622,0.000746,0.008332,0.025428,0.027366,4.949514,4.673247,0.432223,4.423863,550,-5.930839,37.813654,550,-6.108208,712.705894,820.080695,23.115502,69.446664,anger
435.8334,52.108819,19.794303,70.649241,32.220495,52.831863,76.802344,147.147692,143.200398,23.747172,72.759055,0.001026,0.011381,0.018331,0.019649,5.931119,4.188701,0.429041,2.279795,150,-9.823496,34.601642,350,-9.407007,638.219532,748.171434,41.109732,70.099473,fear
274.290026,30.378848,32.403427,40.483682,23.276871,40.662321,64.967608,153.682611,159.742378,54.24092,59.786024,0.001288,0.008206,0.016816,0.017419,9.930675,5.820464,0.424002,5.065534,350,-13.582157,37.798299,350,-14.063867,511.02353,676.871095,39.119975,76.896163,boredom
354.102745,36.982988,29.188407,43.486129,32.848702,75.446819,56.33644,170.814278,170.754595,52.189542,53.865647,0.001085,0.00695,0.022359,0.020961,7.800112,5.976475,0.397032,5.866105,550,-9.505947,38.484409,550,-9.377962,566.905874,767.125958,30.56857,74.656437,anger
177.784993,25.350747,14.760526,49.736838,13.519557,6.806033,50.706029,103.555346,109.000988,34.397659,74.298897,0.001007,0.024016,0.027117,0.029616,5.544869,6.283925,0.363916,0.843136,150,-18.806682,26.463023,50,-24.341743,665.880282,836.389559,43.765443,71.059695,sadness
561.206313,45.077352,41.286977,59.702162,44.456198,18.30542,72.879904,191.647014,199.986301,72.054313,45.679428,0.001363,0.012132,0.025651,0.02908,4.859749,3.917054,0.425838,5.167201,350,-6.9337,34.246822,350,-7.055087,610.030296,796.455388,27.673112,67.750808,anger
596.69578,52.059726,32.860796,64.844039,18.584673,24.246448,55.05677,130.415167,137.945879,45.893606,63.884892,0.001332,0.013322,0.034719,0.031537,5.82957,4.475901,0.392575,6.086508,150,-12.930795,29.183124,50,-14.136693,658.163869,804.07816,46.129722,71.587187,fear
454.622118,33.953937,93.098983,46.093121,16.789631,17.18005,54.789741,141.055408,161.20059,87.2487,59.086169,0.002329,0.013452,0.028154,0.028039,5.821517,4.93546,0.411304,6.918306,450,-12.713055,27.381362,450,-13.298685,747.832812,859.89143,32.196997,67.615907,disgust
367.13825,31.130794,25.480791,49.207389,101.82833,10.6192,69.761653,142.038036,146.400869,35.974943,47.207947,0.001107,0.01085,0.02415,0.026284,6.394632,4.757262,0.417562,-2.332858,350,-10.643746,31.42247,350,-11.053903,565.259921,701.695446,31.35501,68.195452,happiness
315.301918,34.625276,26.538718,51.184609,15.115277,21.84515,57.813979,149.076271,151.280108,48.734504,52.624094,0.001256,0.010446,0.016642,0.017938,8.031609,5.633384,0.440972,1.604727,350,-9.015964,33.738672,350,-8.955572,566.52141,685.851967,30.876493,71.944148,neutral
454.482617,43.422871,48.846022,58.246151,73.745265,46.218932,51.092321,200.598833,186.747101,54.710449,59.42158,0.00161,0.009571,0.022841,0.024247,6.232829,4.420018,0.418688,-0.259054,650,-7.029501,39.033095,950,-7.098382,644.396522,739.207907,29.093732,67.779855,anger
693.42156,42.776666,72.169922,62.037135,80.838351,56.080233,52.093549,248.548931,233.588802,73.878477,61.864503,0.001291,0.007861,0.026847,0.027643,5.665976,4.642245,0.424034,6.449026,650,-6.872532,38.790885,950,-6.489269,710.038316,808.781497,22.872557,68.846984,anger
494.337024,42.580126,69.202905,58.422951,107.257285,39.079355,58.693965,193.769599,187.100013,67.142986,55.892198,0.001706,0.01113,0.029809,0.031602,6.035777,4.25136,0.417151,3.327706,650,-8.701763,23.867359,650,-9.070665,691.171682,789.177289,27.308037,65.209978,anger
399.021535,33.042939,43.330069,46.096694,18.858461,51.360119,54.311794,139.502963,150.748208,44.908557,40.352631,0.002047,0.009296,0.019437,0.020076,9.15153,5.508857,0.430826,-1.612208,450,-12.279815,30.342574,450,-12.360833,614.143082,706.743529,38.129288,73.793928,boredom
346.964002,33.011744,59.645997,55.719046,17.790957,7.452313,49.428028,109.431601,108.97112,25.378689,69.633531,0.002051,0.015835,0.026257,0.026479,8.798675,6.21335,0.403349,-5.775744,150,-16.893008,26.835291,150,-18.55573,606.198315,761.80643,41.590061,69.947166,sadness
322.953043,35.205657,46.571353,60.670614,23.971089,21.35648,57.181922,129.402879,138.209014,61.575591,57.985754,0.000947,0.013575,0.022106,0.023989,6.935705,4.254791,0.420589,0.277456,150,-11.260746,26.12304,150,-11.669392,572.971334,714.631873,-341.447679,68.104479,fear
337.246916,26.681923,63.503659,48.266665,4.830279,4.28324,49.547933,103.39187,104.863548,31.499804,62.514869,0.002118,0.022388,0.023984,0.024662,9.051332,7.273336,0.414448,-4.561997,150,-19.138269,30.312081,50,-21.389609,581.123821,801.050885,34.77728,70.534068,sadness
343.429929,35.182607,31.055214,43.974178,86.178134,121.74458,63.855471,192.880124,178.847565,35.276948,41.438529,0.001094,0.008322,0.020316,0.022283,5.489919,3.819385,0.408929,1.707287,1350,-3.23751,35.893859,1350,-3.230985,554.094575,660.961283,28.119303,70.484341,anger
582.783125,54.115656,33.388401,75.396435,25.485472,15.874825,59.79853,181.72469,171.887635,41.398464,64.7186,0.001236,0.011019,0.025278,0.027467,7.024514,4.161822,0.440556,6.911543,650,-10.206933,36.78618,650,-10.871523,580.99051,719.763803,33.417751,70.649888,fear
230.040028,25.741725,24.735739,44.856868,14.928529,60.811259,52.809148,128.871017,130.648875,28.250186,40.326939,0.001324,0.00921,0.017117,0.015229,10.868448,5.823576,0.452167,-1.030053,550,-13.04577,33.521612,350,-13.289543,494.866059,641.595949,36.789867,74.199847,boredom
499.511771,34.230176,34.841356,48.787465,104.442678,45.629745,72.111062,263.270443,283.021898,103.745528,54.75016,0.000473,0.005454,0.020067,0.019909,8.482338,6.058161,0.434466,5.69981,550,-5.537089,37.574598,550,-4.756528,624.23762,747.69966,21.707799,68.400889,anger
596.129876,37.799804,43.910913,65.077588,13.239311,35.442303,76.086836,258.710784,253.810423,57.54823,56.779595,0.000548,0.013354,0.035391,0.035442,6.953148,6.86713,0.352442,9.951622,250,-7.446021,28.256867,350,-10.692978,824.237805,889.371693,38.59311,70.363578,fear
413.096844,39.911923,44.763468,69.270846,7.842255,57.088649,50.815561,177.960377,176.639126,69.790508,80.841372,0.001027,0.010723,0.025925,0.028287,6.173991,6.712002,0.341967,14.515203,150,-12.8806,36.8695,250,-15.296408,641.8698,868.224937,43.027031,70.916818,disgust
578.615164,33.269925,77.149283,49.150798,9.607964,113.169357,52.709638,204.494191,190.169264,68.78492,71.552463,0.001328,0.014787,0.029982,0.029732,5.063661,5.729571,0.359741,9.145607,250,-13.103192,31.935294,250,-13.932133,679.277152,881.497991,44.258926,74.221024,disgust
